age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome_$,monthlyrate_$,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,roledepartament,remotework
32,Yes,travel_frequently,235.75396825396828,,4,3,,1293,3,Male,3,1,research scientist,4,single,1904.17,4950.83,9,Yes,23,4.0,3,Part Time,0,4,3.0,1,0.0,0,0,1993,22850.0,,False
39,No,travel_rarely,433.0238095238095,,10,4,,1294,3,Male,3,2,manufacturing director,2,single,3497.5,9093.5,2,Unknown,12,3.0,4,Part Time,0,2,2.0,1,0.0,0,1,1986,41970.0,,True
42,No,travel_rarely,355.7460317460318,,2,3,,1295,2,Female,2,2,laboratory technician,3,married,2873.33,7470.67,6,No,22,4.0,2,Unknown,1,3,3.0,1,0.0,0,0,1983,34479.96,,True
30,No,travel_rarely,470.26984126984127,,17,2,,1296,3,Male,3,2,laboratory technician,1,,3798.33,9875.67,1,Unknown,12,3.0,4,Part Time,1,2,Unknown,10,1.0,1,8,1995,45580.0,,False
40,No,travel_frequently,175.60317460317464,,2,2,,1297,4,Male,3,1,laboratory technician,4,married,1418.33,3687.67,1,Yes,23,4.0,3,Part Time,1,3,3.0,1,0.0,0,0,1985,17020.0,,False
21,Yes,,264.53968253968253,,2,2,Technical Degree,1298,1,Male,2,1,human resources,4,single,2136.67,5555.33,1,No,12,3.0,3,Part Time,0,3,4.0,1,0.0,0,0,2004,25640.0,,True
59,No,travel_rarely,1582.7713464696226,,29,3,,1299,1,Male,2,4,manager,4,divorced,,33238.2,3,No,12,3.0,3,Full Time,1,3,2.0,1,0.0,0,0,1966,153407.07,,True
49,No,travel_rarely,523.0952380952382,,2,2,Medical,1300,1,Female,3,2,manufacturing director,4,,,10985.0,5,Unknown,13,0.0,3,Part Time,3,2,3.0,5,0.0,0,4,1976,50700.0,,True
56,No,travel_rarely,390.0,,8,4,Life Sciences,1301,3,Female,3,2,laboratory technician,3,single,3150.0,8190.0,7,Unknown,11,3.0,3,Part Time,0,3,3.0,1,0.0,0,0,1969,37800.0,,False
33,Yes,travel_frequently,1013.5873015873016,,42,3,,1302,4,Male,3,3,healthcare representative,3,,,21285.33,3,No,12,3.0,1,Part Time,0,2,3.0,1,0.0,0,0,1992,98240.0,,True
20,Yes,travel_frequently,193.7619047619048,,5,3,Marketing,1303,2,Male,3,1,sales representative,2,,,4069.0,1,Yes,14,3.0,4,Part Time,0,3,3.0,0,0.0,0,0,2005,18780.0,,False
42,No,,1032.4872861766066,,28,3,Other,1304,3,Male,1,3,sales executive,1,,,21682.23,3,No,15,3.0,3,Part Time,1,2,3.0,1,0.0,0,1,1983,100071.84,,True
28,No,,556.2566609977324,,29,2,,1305,1,Male,3,2,sales executive,3,,4492.84,11681.39,5,Unknown,12,3.0,1,Part Time,2,5,3.0,0,0.0,0,0,1997,53914.11,,True
28,Yes,travel_rarely,241.42857142857144, Research & Development ,24,3,,1306,3,Male,1,1,laboratory technician,4,single,1950.0,5070.0,1,Yes,18,3.0,2,Unknown,0,3,1.0,1,0.0,0,0,1997,23400.0,laboratory technician  -  research & development,True
40,No,,556.2566609977324,,10,3,,1307,3,Female,3,2,healthcare representative,3,,4492.84,11681.39,3,No,19,3.0,3,Unknown,1,4,Unknown,1,0.0,0,0,1985,53914.08,,True
26,No,,219.4523809523809,,17,2,Other,1308,4,Male,2,1,laboratory technician,2,married,1772.5,4608.5,1,No,21,4.0,4,Part Time,1,2,3.0,1,0.0,0,0,1999,21270.0,,True
32,Yes,travel_frequently,209.75396825396828,,12,4,,1309,2,Male,2,1,sales representative,1,married,1694.17,4404.83,1,No,18,3.0,3,Part Time,1,2,4.0,1,0.0,0,0,1993,20330.0,,True
39,No,travel_rarely,990.6825396825396,,2,3,Marketing,1310,4,Male,3,2,sales executive,3,married,8001.67,20804.33,4,Unknown,11,3.0,3,Full Time,1,3,2.0,3,1.0,1,0,1986,96020.0,,False
22,No,travel_rarely,290.03550973654063, Research & Development ,1,3,Life Sciences,1311,4,Female,2,1,research scientist,2,,2342.59,6090.75,1,No,13,0.0,4,Part Time,0,0,4.0,1,0.0,0,0,2003,28111.13,research scientist  -  research & development,True
45,No,,1715.4841269841272,,14,4,Other,1312,2,Male,2,4,research director,4,divorced,13855.83,36025.17,4,Unknown,14,3.0,3,Full Time,1,3,Unknown,1,0.0,0,0,1980,166270.0,,False
40,No,,290.03550973654063,,27,1,Life Sciences,1313,3,Female,3,1,research scientist,1,,2342.59,6090.75,3,No,17,3.0,4,Part Time,0,3,2.0,0,0.0,0,0,1985,28111.13,,True
35,No,,556.2566609977324, Sales ,8,4,Marketing,1314,3,Male,3,2,sales executive,3,divorced,4492.84,11681.39,0,Unknown,12,3.0,4,Part Time,0,3,3.0,5,1.0,1,2,1990,53914.11,sales executive  -  sales,False
32,No,,214.91269841269843,,3,3,,1315,3,Female,3,1,research scientist,3,,1735.83,4513.17,1,No,20,4.0,3,Part Time,1,2,Unknown,1,0.0,0,0,1993,20830.0,,False
31,No,,556.2566609977324, Sales ,44,2,Medical,1316,2,Female,3,2,sales executive,3,,4492.84,11681.39,1,No,14,3.0,1,Part Time,1,5,2.0,6,1.0,1,2,1994,53914.11,sales executive  -  sales,False
22,Yes,,104.1031746031746,,10,1,Medical,1317,4,Male,3,1,research scientist,3,single,84083.0,2186.17,1,Unknown,11,3.0,4,Part Time,0,5,3.0,1,1.0,1,1,2003,10090.0,,True
37,No,non-travel,290.03550973654063,,20,3,,1318,2,Male,2,1,laboratory technician,3,married,2342.59,6090.75,1,No,18,3.0,3,Unknown,2,3,3.0,1,0.0,0,0,1988,28111.08,,False
39,No,,290.03550973654063,,10,2,Life Sciences,1319,4,Male,4,1,research scientist,4,single,,6090.75,3,No,17,3.0,1,Part Time,0,2,Unknown,1,0.0,0,0,1986,28111.13,,True
40,No,,811.0555555555557,,1,3,,1320,3,Female,3,3,manufacturing director,3,single,6550.83,17032.17,4,Yes,14,0.0,4,Part Time,0,4,Unknown,1,0.0,0,0,1985,78610.0,,True
31,No,,272.5873015873016,,10,3,,1321,3,Male,3,1,sales representative,3,single,2201.67,5724.33,1,No,11,3.0,3,Part Time,0,6,Unknown,1,0.0,0,0,1994,26420.0,,False
37,No,,556.2566609977324,,2,4,,1322,4,Female,3,2,healthcare representative,1,divorced,4492.84,11681.39,2,No,11,3.0,1,Part Time,1,2,4.0,1,0.0,0,0,1988,53914.11,,True
40,No,travel_rarely,290.03550973654063,,2,5,Medical,1323,4,Male,3,1,research scientist,3,married,2342.59,6090.75,6,Yes,13,3.0,2,Unknown,1,0,1.0,1,0.0,0,1,1985,28111.08,,True
36,No,travel_rarely,528.3571428571429,,8,5,Life Sciences,1324,2,Female,3,2,manufacturing director,1,,4267.5,11095.5,3,No,14,3.0,3,Part Time,1,3,Unknown,0,0.0,0,0,1989,51210.0,,True
25,Yes,,290.03550973654063,,6,3,Life Sciences,1325,3,Male,4,1,laboratory technician,1,,2342.59,6090.75,1,Yes,21,4.0,3,Unknown,2,2,3.0,0,0.0,0,0,2000,28111.08,,False
26,No,,277.95238095238096,,9,3,Life Sciences,1326,3,Male,2,1,laboratory technician,2,divorced,2245.0,5837.0,1,No,11,3.0,3,Part Time,3,4,3.0,1,0.0,0,0,1999,26940.0,,False
31,Yes,travel_rarely,290.03550973654063,,1,2,Life Sciences,1327,2,Female,2,1,laboratory technician,1,married,2342.59,6090.75,1,Unknown,11,3.0,4,Part Time,1,1,3.0,1,0.0,0,0,1994,28111.13,,True
42,No,travel_frequently,525.5714285714286,,16,4,Medical,1328,1,Male,2,2,laboratory technician,3,,4245.0,11037.0,6,No,14,3.0,4,Part Time,0,6,3.0,1,0.0,0,0,1983,50940.0,,True
32,No,travel_rarely,556.2566609977324, Research & Development ,2,3,,1329,3,Female,2,2,manufacturing director,4,single,4492.84,11681.39,5,Unknown,24,4.0,2,Part Time,0,4,2.0,0,0.0,0,0,1993,53914.11,manufacturing director  -  research & development,True
47,No,,234.6190476190476,,2,3,,1330,2,Female,2,1,research scientist,3,,,4927.0,1,No,14,3.0,4,Part Time,0,3,3.0,1,0.0,0,0,1978,22740.0,,True
29,No,,290.03550973654063,,3,3,Medical,1331,4,Male,3,1,research scientist,4,married,2342.59,6090.75,1,Unknown,11,3.0,3,Part Time,3,6,2.0,0,0.0,0,0,1996,28111.13,,True
39,No,,556.2566609977324,,16,4,Marketing,1332,4,Male,2,2,sales executive,3,,,11681.39,4,Unknown,19,0.0,4,Part Time,2,2,3.0,1,0.0,0,0,1986,53914.11,,True
34,No,,238.7460317460317,,1,3,Life Sciences,1333,4,Male,3,1,laboratory technician,4,divorced,1928.33,5013.67,0,No,12,0.0,2,Part Time,1,2,3.0,3,0.0,0,2,1991,23140.0,,True
55,No,travel_rarely,1582.7713464696226,,8,3,Marketing,1334,1,Male,3,4,sales executive,4,married,,33238.2,5,Unknown,14,3.0,3,Full Time,1,3,3.0,2,2.0,2,2,1970,153407.07,,True
39,No,,1032.4872861766066,,19,2,,1335,1,Male,3,3,sales executive,2,single,,21682.23,1,Yes,13,3.0,4,Part Time,0,2,3.0,10,0.0,0,9,1986,100071.84,,False
34,Yes,travel_rarely,290.03550973654063,,25,4,,1336,1,Male,3,1,laboratory technician,4,,2342.59,6090.75,1,Unknown,24,4.0,3,Part Time,0,2,1.0,1,0.0,0,1,1991,28111.13,,True
60,Yes,travel_frequently,245.5555555555556,,2,1,,1337,4,Male,2,1,laboratory technician,4,divorced,,5156.67,9,Unknown,14,3.0,4,Part Time,1,3,2.0,1,0.0,0,0,1965,23800.0,,True
45,No,travel_rarely,556.2566609977324,,8,3,,1338,1,Female,3,2,manufacturing director,2,divorced,4492.84,11681.39,4,No,21,4.0,3,Part Time,1,2,4.0,1,0.0,0,0,1980,53914.11,,False
23,Yes,travel_rarely,290.03550973654063, Research & Development ,18,1,Other,1339,4,Female,3,1,research scientist,4,single,2342.59,6090.75,1,No,19,0.0,1,Part Time,0,3,2.0,1,0.0,0,0,2002,28111.13,research scientist  -  research & development,False
36,No,,207.1746031746032,,48,3,Life Sciences,1340,4,Male,3,1,laboratory technician,2,,1673.33,4350.67,1,No,14,3.0,2,Part Time,2,3,3.0,1,1.0,1,0,1989,20080.0,,True
60,No,,1088.6984126984128,,5,3,,1341,3,Female,2,3,healthcare representative,2,divorced,8793.33,22862.67,2,Unknown,13,0.0,4,Full Time,1,3,3.0,6,0.0,0,4,1965,105520.0,,False
50,No,,233.07142857142856,,20,4,Medical,1342,4,Male,3,1,research scientist,3,married,1882.5,4894.5,4,Unknown,17,3.0,1,Part Time,2,2,2.0,0,0.0,0,0,1975,22590.0,,False
34,No,non-travel,290.03550973654063,,1,3,Life Sciences,1343,3,Female,2,1,laboratory technician,2,married,2342.59,6090.75,6,No,20,0.0,3,Part Time,0,3,3.0,3,0.0,0,2,1991,28111.13,,True
27,Yes,,248.96031746031747,,19,2,Marketing,1344,3,Male,2,1,sales representative,2,married,,5228.17,1,Yes,18,0.0,3,Part Time,3,2,3.0,1,0.0,0,0,1998,24130.0,,False
42,No,,1032.4872861766066, Sales ,10,4,Marketing,1345,1,Male,2,3,sales executive,2,divorced,8339.32,21682.23,2,No,12,3.0,2,Part Time,1,2,2.0,1,0.0,0,0,1983,100071.84,sales executive  -  sales,True
21,Yes,,218.8333333333333,,21,3,Other,1346,4,Male,2,1,sales representative,2,single,,4595.5,1,Yes,13,3.0,2,Part Time,0,3,4.0,1,0.0,0,0,2004,21210.0,,False
22,Yes,travel_rarely,290.03550973654063, Research & Development ,4,3,Technical Degree,1347,1,Male,3,1,laboratory technician,1,single,2342.59,6090.75,1,Unknown,19,3.0,2,Part Time,0,2,3.0,1,0.0,0,0,2003,28111.13,laboratory technician  -  research & development,False
35,No,travel_rarely,556.2566609977324,,1,3,,1348,2,Female,2,2,healthcare representative,4,,4492.84,11681.39,0,Unknown,14,3.0,1,Part Time,0,3,3.0,5,1.0,1,4,1990,53914.11,,True
60,Yes,travel_rarely,255.7698412698413,,2,3,,1349,4,Male,3,1,research scientist,3,single,,5371.17,4,No,24,4.0,1,Part Time,0,4,3.0,1,0.0,0,0,1965,24790.0,,False
42,Yes,non-travel,1361.2857142857142,,24,3,,1350,2,Female,4,4,sales executive,2,single,,28587.0,4,Unknown,16,3.0,4,Full Time,0,2,2.0,1,0.0,0,0,1983,131940.0,,True
31,Yes,travel_rarely,290.03550973654063,,10,3,,1351,4,Female,2,1,research scientist,1,single,2342.59,6090.75,6,Yes,20,4.0,3,Part Time,0,5,3.0,0,0.0,0,0,1994,28111.13,,True
49,No,travel_rarely,429.515873015873,,18,2,Life Sciences,1352,4,Female,3,2,sales executive,4,single,3469.17,9019.83,1,Yes,17,3.0,3,Unknown,0,0,3.0,9,0.0,0,7,1976,41630.04,,False
20,No,,290.03550973654063,,5,2,,1353,2,Male,3,1,research scientist,4,,2342.59,6090.75,1,No,15,3.0,4,Part Time,0,2,3.0,0,0.0,0,0,2005,28111.13,,True
22,Yes,,268.25396825396825,,16,3,Medical,1354,4,Female,2,1,research scientist,1,,,5633.33,1,Yes,15,3.0,1,Part Time,0,2,3.0,1,0.0,0,0,2003,26000.0,,False
44,No,,1888.4047619047624,,5,2,,1355,4,Male,3,5,manager,3,,15252.5,39656.5,6,No,13,3.0,2,Full Time,0,3,4.0,1,0.0,0,0,1981,183030.0,,True
52,No,travel_rarely,245.5555555555556, Research & Development ,9,3,,1356,1,Male,3,1,laboratory technician,4,married,1983.33,5156.67,4,No,18,0.0,2,Unknown,0,5,3.0,1,0.0,0,0,1973,23799.96,laboratory technician  -  research & development,True
39,Yes,travel_rarely,492.8650793650794,,11,2,Medical,1357,1,Female,1,2,healthcare representative,2,,3980.83,10350.17,5,No,15,3.0,1,Part Time,0,2,1.0,1,0.0,0,0,1986,47770.0,,True
40,No,,556.2566609977324,,3,4,Life Sciences,1358,2,Male,3,2,sales executive,4,,4492.84,11681.39,8,Yes,12,3.0,3,Unknown,0,1,3.0,1,0.0,0,0,1985,53914.08,,False
38,Yes,,556.2566609977324,,15,3,,1359,1,Male,3,2,laboratory technician,3,divorced,,11681.39,7,Unknown,14,3.0,2,Part Time,1,3,2.0,1,0.0,0,0,1987,53914.11,,True
30,No,travel_rarely,108.53968253968254, Sales ,10,1,Medical,1360,4,Male,3,1,sales representative,2,married,87667.0,2279.33,1,No,22,4.0,2,Unknown,0,5,3.0,1,0.0,0,0,1995,10520.0,sales representative  -  sales,True
45,No,,1032.4872861766066,,25,3,,1361,3,Male,2,3,sales executive,4,,,21682.23,5,No,13,3.0,3,Part Time,1,5,3.0,1,0.0,0,0,1980,100071.84,,True
23,Yes,travel_rarely,290.03550973654063, Research & Development ,10,3,,1362,3,Female,2,1,laboratory technician,1,single,2342.59,6090.75,1,No,13,0.0,1,Part Time,0,6,2.0,1,1.0,1,0,2002,28111.13,laboratory technician  -  research & development,True
53,Yes,travel_rarely,253.91269841269843,,4,4,,1363,1,Male,3,1,research scientist,3,married,,5332.17,9,Unknown,12,0.0,3,Part Time,3,2,4.0,10,2.0,2,7,1972,24610.0,,False
39,No,,556.2566609977324, Sales ,10,4,,1364,4,Female,2,2,sales executive,4,divorced,,11681.39,2,Yes,14,0.0,3,Part Time,3,5,3.0,1,0.0,0,0,1986,53914.11,sales executive  -  sales,False
30,Yes,,267.8412698412698, Research & Development ,1,3,Medical,1365,1,Male,2,1,laboratory technician,2,divorced,,5624.67,1,No,15,0.0,1,Unknown,2,2,3.0,1,0.0,0,0,1995,25960.0,laboratory technician  -  research & development,False
52,Yes,,487.8095238095239,,1,4,,1366,4,Male,3,2,sales executive,3,single,,10244.0,3,Yes,14,3.0,4,Part Time,0,4,3.0,0,0.0,0,0,1973,47280.0,,True
36,No,,290.03550973654063,,3,4,,1367,3,Male,2,1,research scientist,4,,2342.59,6090.75,3,No,17,3.0,4,Part Time,3,2,3.0,0,0.0,0,0,1989,28111.13,,True
40,No,travel_rarely,758.436507936508,,2,2,Marketing,1368,4,Male,3,3,sales executive,2,single,6125.83,15927.17,7,No,16,3.0,3,Part Time,0,2,3.0,1,0.0,0,0,1985,73510.0,,True
44,No,,556.2566609977324,,29,3,,1369,2,Male,1,2,laboratory technician,4,,4492.84,11681.39,4,Unknown,19,3.0,1,Part Time,0,3,3.0,1,0.0,0,0,1981,53914.11,,False
20,Yes,,290.03550973654063,,8,1,,1370,3,Male,3,1,laboratory technician,3,single,2342.59,6090.75,1,No,12,3.0,4,Part Time,0,0,3.0,0,0.0,0,0,2005,28111.13,,True
43,No,,491.73015873015873,,12,4,,1371,2,Male,3,1,laboratory technician,4,,3971.67,10326.33,3,Yes,11,3.0,1,Full Time,1,4,Unknown,1,0.0,0,0,1982,47660.0,,False
37,No,travel_rarely,232.968253968254, Research & Development ,1,4,Medical,1372,4,Male,2,1,laboratory technician,3,,1881.67,4892.33,6,No,12,3.0,2,Part Time,1,2,3.0,8,1.0,1,7,1988,22580.0,laboratory technician  -  research & development,True
34,No,,291.6746031746032, Sales ,2,1,,1373,3,Female,3,1,sales representative,1,,,6125.17,1,Unknown,12,3.0,3,Full Time,3,3,3.0,1,0.0,0,0,1991,28270.0,sales representative  -  sales,True
24,Yes,,294.35714285714283,,3,4,Life Sciences,1374,3,Male,2,1,research scientist,4,married,2377.5,6181.5,0,Yes,11,3.0,2,Full Time,1,5,3.0,0,0.0,0,0,2001,28530.0,,True
46,No,non-travel,236.2698412698413,,26,3,,1375,2,Male,1,1,research scientist,3,single,,4961.67,2,No,13,0.0,4,Part Time,0,3,3.0,0,0.0,0,0,1979,22900.0,,True
43,Yes,non-travel,217.3888888888889,,5,2,Life Sciences,1376,1,Male,2,1,research scientist,1,,1755.83,4565.17,6,No,17,3.0,1,Part Time,1,2,1.0,1,0.0,0,0,1982,21070.0,,True
42,No,travel_frequently,556.2566609977324,,2,4,,1377,2,Male,3,2,sales executive,2,,,11681.39,5,No,12,3.0,4,Part Time,3,2,3.0,0,0.0,0,0,1983,53914.11,,False
26,Yes,,228.015873015873,,17,2,Life Sciences,1378,4,Female,3,1,laboratory technician,2,,1841.67,4788.33,1,Unknown,13,3.0,1,Part Time,1,3,1.0,1,0.0,0,0,1999,22100.0,,True
44,No,travel_frequently,1360.9761904761906,,26,5,Medical,1379,1,Female,3,3,research director,1,married,10992.5,28580.5,3,Yes,17,3.0,3,Unknown,0,6,3.0,1,0.0,0,0,1981,131910.0,,False
51,No,,1973.9841269841268, Research & Development ,4,2,Medical,1380,1,Male,2,5,manager,3,married,,41453.67,2,Unknown,13,0.0,3,Full Time,1,2,4.0,1,0.0,0,0,1974,191324.62,manager  -  research & development,True
50,No,travel_rarely,290.03550973654063,,2,2,Technical Degree,1381,4,Male,4,1,laboratory technician,2,single,2342.59,6090.75,5,Unknown,11,3.0,3,Unknown,0,4,2.0,1,0.0,0,0,1975,28111.08,,True
31,No,travel_rarely,556.2566609977324, Research & Development ,7,3,,1382,3,Male,3,2,healthcare representative,4,,4492.84,11681.39,1,Unknown,11,3.0,2,Part Time,2,2,3.0,6,1.0,1,0,1994,53914.11,healthcare representative  -  research & development,True
50,No,,1884.4841269841272, Research & Development ,1,3,Life Sciences,1383,4,Male,2,5,research director,4,single,15220.83,39574.17,6,No,12,3.0,3,Unknown,0,3,4.0,1,0.0,0,0,1975,182650.0,research director  -  research & development,True
36,No,,290.03550973654063,,20,3,Technical Degree,1384,3,Female,4,1,research scientist,3,,2342.59,6090.75,0,No,17,3.0,4,Part Time,0,5,2.0,1,0.0,0,0,1989,28111.13,,True
21,No,,290.03550973654063,,25,3,Life Sciences,1385,2,Female,4,1,research scientist,4,single,2342.59,6090.75,1,Unknown,12,3.0,4,Part Time,0,2,3.0,1,0.0,0,1,2004,28111.13,,True
25,No,,290.03550973654063,,1,2,,1386,4,Male,3,1,research scientist,3,,2342.59,6090.75,1,No,22,4.0,4,Part Time,1,2,3.0,1,0.0,0,1,2000,28111.13,,False
27,Yes,travel_frequently,115.34920634920636,,32,1,,1387,3,Male,1,1,sales representative,4,single,93167.0,2422.33,1,Yes,14,0.0,4,Unknown,0,4,3.0,1,1.0,1,0,1998,1118004.0,,True
44,No,,244.7301587301588,,34,4,Medical,1388,2,Female,4,2,research scientist,2,married,,5139.33,6,Yes,16,3.0,4,Part Time,0,2,3.0,1,0.0,0,0,1981,23720.0,,False
53,No,travel_frequently,292.8095238095238,,6,2,Medical,1389,2,Female,2,1,laboratory technician,3,single,2365.0,6149.0,0,Unknown,14,3.0,2,Full Time,0,6,2.0,7,7.0,7,7,1972,28380.0,,False
47,No,travel_frequently,1863.436507936508,,25,3,Medical,1390,2,Female,3,5,manager,2,,15050.83,39132.17,3,Unknown,22,4.0,3,Full Time,0,4,3.0,0,0.0,0,0,1978,180610.0,,False
29,No,,290.03550973654063,,11,3,Medical,1391,3,Female,4,1,sales representative,4,married,2342.59,6090.75,8,Unknown,14,0.0,2,Part Time,1,4,3.0,1,0.0,0,0,1996,28111.13,,True
20,No,non-travel,166.21428571428572,,1,3,,1392,4,Female,3,1,laboratory technician,4,single,1342.5,3490.5,1,Unknown,15,3.0,3,Part Time,0,5,4.0,0,0.0,0,0,2005,16110.0,,False
33,Yes,travel_frequently,290.03550973654063,,2,3,,1393,3,Female,2,1,sales representative,4,single,2342.59,6090.75,7,No,14,3.0,3,Part Time,0,3,4.0,1,0.0,0,0,1992,28111.13,,True
33,Yes,travel_frequently,290.03550973654063,,1,4,Life Sciences,1394,2,Female,1,1,sales representative,3,single,2342.59,6090.75,1,Unknown,12,0.0,2,Part Time,0,3,3.0,1,0.0,0,0,1992,28111.13,,False
33,Yes,travel_rarely,290.03550973654063,,8,3,Life Sciences,1395,1,Female,2,1,research scientist,2,,2342.59,6090.75,1,Unknown,12,3.0,3,Part Time,0,3,4.0,1,0.0,0,0,1992,28111.13,,False
29,No,travel_rarely,290.03550973654063,,11,1,Life Sciences,1396,2,Male,3,1,laboratory technician,1,married,2342.59,6090.75,0,Unknown,14,3.0,2,Part Time,0,3,4.0,5,1.0,1,4,1996,28111.13,,False
41,Yes,,290.03550973654063,,2,3,,1397,1,Female,2,1,laboratory technician,1,single,,6090.75,2,Yes,23,4.0,2,Unknown,0,2,4.0,1,0.0,0,0,1984,28111.13,,True
46,No,travel_frequently,491.936507936508,,1,5,Marketing,1398,1,Female,3,2,sales executive,3,married,3973.33,10330.67,7,Unknown,12,0.0,3,Part Time,1,4,2.0,1,0.0,0,0,1979,47680.0,,False
32,No,,131.44444444444446, Research & Development ,25,3,,1399,2,Male,3,1,research scientist,3,,,2760.33,1,Unknown,13,3.0,2,Part Time,2,2,2.0,1,0.0,0,0,1993,12740.0,research scientist  -  research & development,False
37,No,travel_rarely,248.031746031746,,26,1,Life Sciences,1400,4,Male,3,1,sales representative,3,,2003.33,5208.67,1,No,13,0.0,1,Part Time,1,3,3.0,1,0.0,0,0,1988,24040.0,,True
26,Yes,travel_frequently,290.03550973654063,,9,3,,1401,2,Male,3,1,laboratory technician,1,,2342.59,6090.75,2,Unknown,11,3.0,3,Part Time,0,2,2.0,0,0.0,0,0,1999,28111.13,,False
26,No,,209.75396825396828,,13,2,,1402,4,Female,3,1,sales representative,2,married,,4404.83,1,Unknown,13,3.0,3,Part Time,1,2,Unknown,1,0.0,0,0,1999,20330.0,,True
30,Yes,,264.23015873015873,,2,2,Medical,1403,3,Male,2,1,laboratory technician,1,single,,5548.83,7,No,11,0.0,3,Part Time,0,2,2.0,0,0.0,0,0,1995,25610.0,,True
30,No,travel_rarely,161.26190476190476,,1,3,Life Sciences,1404,1,Male,2,1,research scientist,3,,,3386.5,1,Unknown,14,3.0,4,Part Time,1,2,1.0,1,0.0,0,0,1995,15630.0,,False
35,No,,659.0793650793651,,8,5,,1405,4,Male,3,2,healthcare representative,3,,5323.33,13840.67,2,Unknown,17,3.0,1,Unknown,0,6,3.0,0,0.0,0,0,1990,63879.96,,True
41,No,travel_rarely,864.1904761904763,,6,3,,1406,2,Female,3,3,manufacturing director,2,single,,18148.0,4,Unknown,18,0.0,4,Part Time,0,3,3.0,2,2.0,2,2,1984,83760.0,,False
44,No,,499.468253968254,,2,3,Medical,1407,3,Male,2,1,laboratory technician,2,married,4034.17,10488.83,4,Unknown,14,0.0,2,Full Time,1,3,Unknown,1,0.0,0,0,1981,48410.0,,True
31,No,travel_rarely,290.03550973654063,,9,3,,1408,3,Male,4,1,research scientist,3,married,2342.59,6090.75,6,No,18,3.0,1,Part Time,2,2,2.0,1,0.0,0,0,1994,28111.13,,False
37,No,travel_rarely,290.03550973654063,,1,3,,1409,4,Male,2,1,laboratory technician,1,,,6090.75,1,No,19,3.0,2,Part Time,0,3,3.0,3,1.0,1,2,1988,28111.13,,False
37,Yes,travel_rarely,213.984126984127,,14,3,,1410,1,Female,3,1,laboratory technician,1,,1728.33,4493.67,1,Unknown,12,3.0,4,Unknown,1,2,3.0,1,0.0,0,0,1988,20739.96,,True
36,No,,306.63492063492066,,13,4,Medical,1411,1,Male,3,1,research scientist,4,single,2476.67,6439.33,1,Unknown,13,3.0,3,Full Time,0,4,Unknown,1,0.0,0,0,1989,29720.0,,False
28,No,travel_rarely,290.03550973654063,,3,3,,1412,1,Female,3,1,research scientist,4,,,6090.75,1,Unknown,21,4.0,1,Part Time,0,5,3.0,1,0.0,0,0,1997,28111.13,,True
38,No,travel_rarely,703.1349206349207,,1,4,Life Sciences,1413,2,Female,3,2,sales executive,3,single,5679.17,14765.83,6,No,13,3.0,1,Full Time,0,5,3.0,1,0.0,0,0,1987,68150.0,,True
52,No,,1973.9841269841268,,24,3,Marketing,1414,2,Male,3,5,manager,3,married,15943.72,41453.67,4,Yes,16,0.0,3,Full Time,1,2,3.0,1,0.0,0,0,1973,191324.62,,False
44,No,travel_rarely,1973.9841269841268,,9,2,,1415,4,Male,2,5,manager,4,,,41453.67,8,No,22,4.0,4,Full Time,0,2,3.0,1,0.0,0,1,1981,191324.62,,False
37,No,,277.53968253968253,,7,2,Life Sciences,1416,3,Male,2,1,laboratory technician,4,,2241.67,5828.33,1,No,18,3.0,4,Unknown,1,5,2.0,1,0.0,0,1,1988,26900.04,,False
48,No,travel_rarely,1812.468253968254,,1,4,Life Sciences,1417,4,Male,4,4,manager,1,,,38061.83,1,Unknown,15,3.0,2,Full Time,0,5,1.0,26,0.0,0,12,1977,175670.0,,False
