,age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome_$,monthlyrate_$,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,remotework,generation
1450,30,No,travel_rarely,294.6666666666667,sales,3,3,Medical,1451,2,Female,3,1,sales representative,2,,2380.0,6188.0,1,No,19,3.0,4,Part Time,1,3,3.0,1,0.0,0,0,1995,28560.0,True,Millennials
1451,32,Yes,,290.03550973654063,sales,9,3,,1452,2,Male,3,1,sales representative,4,,2342.59,6090.75,1,Unknown,13,3.0,3,Part Time,0,3,2.0,1,0.0,0,0,1993,28111.08,False,Millennials
1452,24,Yes,travel_rarely,290.03550973654063,research & development,7,1,Life Sciences,1453,4,Male,3,1,research scientist,2,single,2342.59,6090.75,1,Unknown,23,4.0,1,Part Time,0,2,3.0,1,0.0,0,0,2001,28111.08,True,Gen Z
1453,28,No,,302.6111111111111,research & development,1,2,Life Sciences,1454,2,Female,2,1,research scientist,3,,2444.17,6354.83,1,Yes,13,3.0,3,Full Time,1,3,2.0,1,1.0,1,0,1997,29330.0,False,Gen Z
1454,46,No,travel_rarely,556.2566609977324,research & development,1,4,,1455,2,Male,4,2,healthcare representative,1,,4492.84,11681.39,2,Unknown,15,3.0,4,Part Time,1,5,3.0,2,0.0,2,2,1979,53914.11,True,Gen X
1455,31,Yes,travel_frequently,112.56349206349206,sales,24,3,Technical Degree,1456,3,Male,4,1,sales representative,1,single,2251.2698412698414,2363.83,1,No,17,3.0,4,Part Time,0,3,Unknown,1,0.0,0,0,1994,10910.0,True,Millennials
1456,30,Yes,travel_rarely,556.2566609977324,sales,13,2,Marketing,1457,4,Female,3,2,sales executive,3,,4492.84,11681.39,3,Yes,11,3.0,4,Part Time,0,0,3.0,2,2.0,2,2,1995,53914.11,True,Millennials
1457,58,No,travel_rarely,556.2566609977324,sales,11,5,,1458,4,Female,2,2,sales executive,1,married,4492.84,11681.39,4,Unknown,16,3.0,3,Part Time,1,3,3.0,0,0.0,0,0,1967,53914.11,True,Gen X
1458,41,No,travel_rarely,531.452380952381,research & development,9,2,,1459,1,Male,3,2,manufacturing director,1,married,10629.047619047618,11160.5,1,No,25,4.0,4,Part Time,1,3,3.0,10,7.0,7,9,1984,51510.0,True,Millennials
1459,60,No,,1582.7713464696226,,21,3,,1460,4,Female,3,4,manager,4,,31655.42692939245,33238.2,4,Yes,13,3.0,3,Full Time,1,2,2.0,1,0.0,0,0,1965,153407.07,True,Gen X
1460,44,No,travel_rarely,556.2566609977324,sales,12,4,Marketing,1461,2,Male,3,2,sales executive,4,divorced,11125.133219954649,11681.39,3,Unknown,12,0.0,3,Part Time,2,4,3.0,0,0.0,0,0,1981,53914.11,False,Millennials
1461,29,Yes,,295.3888888888889,human resources,22,3,,1462,1,Female,2,1,human resources,2,married,2385.83,6203.17,1,No,12,3.0,1,Full Time,0,2,3.0,1,0.0,0,0,1996,28630.0,False,Millennials
1462,40,No,travel_rarely,294.8730158730159,sales,1,3,,1463,1,Male,2,1,sales representative,1,single,2381.67,6192.33,4,Unknown,14,3.0,1,Part Time,0,3,2.0,1,0.0,0,0,1985,28580.04,True,Millennials
1463,34,No,,556.2566609977324,research & development,5,4,Life Sciences,1464,4,Male,2,2,manufacturing director,4,,4492.84,11681.39,8,No,24,4.0,2,Part Time,0,1,3.0,1,0.0,0,0,1991,53914.11,True,Millennials
1464,33,No,,116.484126984127,research & development,2,1,Medical,1465,4,Female,1,1,laboratory technician,4,,94083.0,2446.17,1,Unknown,11,3.0,3,Part Time,3,4,3.0,1,0.0,0,0,1992,11290.0,True,Millennials
1465,27,No,travel_rarely,290.03550973654063,human resources,2,3,,1466,3,Female,3,1,human resources,2,,2342.59,6090.75,4,No,14,3.0,3,Part Time,0,3,3.0,2,1.0,1,2,1998,28111.13,False,Gen Z
1466,42,No,,290.03550973654063,research & development,44,4,,1467,1,Male,3,1,laboratory technician,4,married,2342.59,6090.75,8,No,19,3.0,3,Part Time,2,3,2.0,1,0.0,0,0,1983,28111.13,True,Millennials
1467,41,No,non-travel,2004.7857142857144,,9,3,,1468,4,Male,3,5,manager,4,,16192.5,42100.5,2,Unknown,13,3.0,3,Full Time,0,3,2.0,6,1.0,1,3,1984,194310.0,False,Millennials
1468,25,Yes,,290.03550973654063,sales,9,3,,1469,4,Male,3,1,sales representative,1,married,2342.59,6090.75,1,No,19,3.0,1,Part Time,1,3,Unknown,1,1.0,1,0,2000,28111.08,False,Gen Z
1469,37,No,travel_rarely,1032.4872861766066,human resources,26,4,Life Sciences,1470,3,Female,3,3,human resources,4,single,8339.32,21682.23,1,Yes,16,3.0,3,Part Time,0,2,Unknown,9,1.0,1,7,1988,100071.84,False,Millennials
1470,36,No,travel_rarely,238.12698412698413,sales,7,2,Technical Degree,1471,2,Male,3,1,sales representative,3,,1923.33,5000.67,0,Yes,25,4.0,2,Part Time,1,4,3.0,11,5.0,5,7,1989,23080.0,True,Millennials
1471,30,No,non-travel,221.2063492063492,research & development,16,3,Medical,1472,3,Male,3,1,research scientist,3,single,4424.126984126984,4645.33,1,No,14,3.0,3,Part Time,0,3,2.0,5,1.0,1,4,1995,21440.0,False,Millennials
1472,31,No,,554.3571428571429,research & development,1,3,Life Sciences,1473,1,Male,3,2,healthcare representative,1,married,4477.5,11641.5,0,No,12,3.0,1,Part Time,1,5,2.0,5,0.0,0,2,1994,53730.0,False,Millennials
1473,60,Yes,travel_rarely,1032.4872861766066,research & development,23,4,Medical,1474,4,Female,3,3,healthcare representative,4,married,8339.32,21682.23,1,Unknown,12,3.0,4,Part Time,1,3,2.0,40,15.0,15,6,1965,100071.84,True,Gen X
1474,40,No,,1032.4872861766066,sales,3,3,Life Sciences,1475,1,Male,3,3,sales executive,3,divorced,20649.745723532134,21682.23,0,Unknown,12,3.0,3,Part Time,2,6,2.0,16,5.0,5,13,1985,100071.84,True,Millennials
1475,31,No,travel_frequently,1032.4872861766066,sales,1,1,,1476,2,Female,3,3,sales executive,4,married,20649.745723532134,21682.23,1,Unknown,14,3.0,4,Part Time,1,5,3.0,11,4.0,4,1,1994,100071.84,True,Millennials
1476,57,No,travel_rarely,1964.9603174603176,,1,3,Medical,1477,4,Male,3,5,manager,1,single,15870.83,41264.17,0,Unknown,14,3.0,3,Full Time,0,2,3.0,36,4.0,4,13,1968,190450.0,True,Gen X
1477,43,No,,1652.34126984127,,2,4,,1478,4,Male,3,4,manager,2,,33046.8253968254,34699.17,1,Unknown,19,3.0,2,Full Time,0,2,3.0,22,0.0,0,4,1982,160150.0,True,Millennials
1478,41,No,travel_rarely,991.8174603174604,research & development,1,3,,1479,3,Male,4,3,healthcare representative,4,,8010.83,20828.17,0,No,17,0.0,1,Full Time,3,5,2.0,18,3.0,3,7,1984,96129.95999999999,True,Millennials
1479,40,No,,1187.5396825396826,research & development,15,2,Life Sciences,1480,3,Male,2,3,research director,4,,23750.793650793654,24938.33,0,Unknown,14,3.0,2,Full Time,1,3,3.0,11,2.0,2,9,1985,115100.0,True,Millennials
1480,45,No,,1582.7713464696226,research & development,12,3,,1481,1,Male,2,4,research director,2,,12783.92,33238.2,1,No,11,3.0,3,Full Time,1,3,Unknown,25,3.0,3,9,1980,153407.04,True,Gen X
1481,33,No,,444.26984126984127,research & development,7,2,,1482,2,Female,3,2,manufacturing director,1,married,3588.33,9329.67,1,No,12,3.0,2,Part Time,1,5,1.0,13,3.0,3,12,1992,43060.0,True,Millennials
1482,52,No,travel_rarely,1758.7142857142858,research & development,29,4,Life Sciences,1483,2,Male,2,4,manager,3,married,14205.0,36933.0,0,No,15,3.0,2,Full Time,1,2,3.0,27,15.0,15,7,1973,170460.0,True,Gen X
1483,35,No,non-travel,290.03550973654063,sales,8,1,Life Sciences,1484,2,Female,2,1,sales representative,4,,2342.59,6090.75,0,Unknown,19,3.0,4,Part Time,0,2,2.0,2,2.0,2,2,1990,28111.13,False,Millennials
1484,28,Yes,,210.6825396825397,research & development,2,3,Life Sciences,1485,1,Male,3,1,research scientist,1,married,1701.67,4424.33,6,Unknown,14,3.0,2,Part Time,1,2,3.0,3,1.0,1,2,1997,20420.04,True,Gen Z
1485,40,No,travel_frequently,291.05555555555554,research & development,3,4,,1486,3,Male,3,1,research scientist,3,,2350.83,6112.17,3,No,16,3.0,1,Full Time,1,2,3.0,2,2.0,2,2,1985,28210.0,False,Millennials
1486,48,No,,1973.9841269841268,research & development,1,4,Medical,1487,4,Male,3,5,research director,4,,15943.72,41453.67,9,No,17,3.0,4,Full Time,2,0,3.0,2,2.0,2,2,1977,191324.62,True,Gen X
1487,23,No,,213.57142857142856,research & development,25,1,,1488,4,Female,2,1,research scientist,2,single,4271.428571428571,4485.0,1,Yes,11,3.0,3,Part Time,0,6,4.0,2,2.0,2,2,2002,20700.0,True,Gen Z
1488,33,No,travel_frequently,287.96031746031747,sales,20,3,,1489,3,Male,4,1,sales representative,4,married,5759.20634920635,6047.17,0,No,12,0.0,1,Part Time,1,4,3.0,2,2.0,2,2,1992,27910.0,False,Millennials
1489,37,No,,556.2566609977324,sales,11,2,Marketing,1490,4,Male,3,2,sales executive,4,divorced,11125.133219954649,11681.39,1,Unknown,11,3.0,4,Part Time,1,3,3.0,5,0.0,0,2,1988,53914.11,True,Millennials
1490,36,No,,556.2566609977324,research & development,2,2,,1491,4,Male,3,2,manufacturing director,3,single,11125.133219954649,11681.39,2,No,11,3.0,4,Part Time,0,3,Unknown,3,0.0,0,2,1989,53914.11,True,Millennials
1491,35,Yes,,848.5079365079365,sales,9,4,,1492,1,Female,3,2,sales executive,1,single,16970.15873015873,17818.67,0,Unknown,17,3.0,1,Full Time,0,3,3.0,5,0.0,0,3,1990,82240.0,True,Millennials
1492,33,Yes,,269.2857142857143,research & development,15,3,Medical,1493,3,Male,3,1,laboratory technician,3,,5385.714285714285,5655.0,1,No,12,3.0,3,Part Time,1,5,2.0,2,2.0,2,2,1992,26100.0,False,Millennials
1493,39,No,travel_rarely,591.2936507936508,research & development,25,2,,1494,3,Female,2,2,healthcare representative,4,,11825.873015873018,12417.17,7,No,13,3.0,3,Full Time,2,2,3.0,6,1.0,1,3,1986,57310.0,False,Millennials
1494,29,No,travel_rarely,261.96031746031747,research & development,6,3,,1495,4,Male,2,1,research scientist,3,married,2115.83,5501.17,1,No,13,0.0,3,Part Time,1,0,3.0,4,2.0,2,2,1996,25389.96,False,Millennials
1495,37,No,travel_frequently,245.1428571428572,research & development,4,4,Other,1496,4,Male,2,1,laboratory technician,4,married,1980.0,5148.0,1,Unknown,13,3.0,2,Part Time,1,2,4.0,2,2.0,2,2,1988,23760.0,True,Millennials
1496,58,No,,1973.9841269841268,,4,4,,1497,4,Female,3,5,manager,1,divorced,15943.72,41453.67,4,No,13,3.0,4,Full Time,1,2,3.0,5,4.0,4,2,1967,191324.62,False,Gen X
1497,47,No,,290.03550973654063,research & development,7,3,Medical,1498,1,Female,3,1,research scientist,3,,5800.710194730813,6090.75,4,Yes,19,3.0,3,Part Time,1,2,Unknown,3,0.0,0,2,1978,28111.13,True,Gen X
1498,45,No,travel_rarely,365.1349206349206,human resources,2,3,Life Sciences,1499,2,Male,3,1,human resources,4,,2949.17,7667.83,0,No,13,3.0,2,Full Time,0,5,3.0,9,1.0,1,8,1980,35390.0,True,Gen X
1499,33,No,travel_rarely,564.1587301587302,sales,29,4,Marketing,1500,1,Female,2,2,sales executive,4,,11283.174603174604,11847.33,1,Unknown,14,3.0,1,Full Time,2,3,3.0,12,5.0,5,7,1992,54680.0,True,Millennials
1500,37,Yes,,599.7539682539682,sales,27,3,,1501,3,Male,3,2,sales executive,4,,4844.17,12594.83,1,Unknown,18,3.0,4,Full Time,0,2,3.0,10,7.0,7,7,1988,58130.0,True,Millennials
1501,37,No,non-travel,556.2566609977324,research & development,2,2,Medical,1502,2,Male,3,2,manufacturing director,4,divorced,4492.84,11681.39,2,No,14,3.0,3,Part Time,1,6,3.0,7,1.0,1,7,1988,53914.11,False,Millennials
1502,32,No,,997.3888888888888,research & development,47,3,Medical,1503,4,Female,3,3,manufacturing director,3,single,8055.83,20945.17,9,No,14,3.0,2,Part Time,0,3,3.0,7,0.0,0,2,1993,96670.0,False,Millennials
1503,48,Yes,travel_rarely,556.2566609977324,research & development,21,2,Medical,1504,4,Female,3,2,healthcare representative,2,married,4492.84,11681.39,4,No,22,4.0,4,Part Time,1,2,4.0,9,7.0,3,7,1977,53914.11,False,Gen X
1504,47,No,non-travel,531.7619047619048,sales,48,4,,1505,4,Female,3,2,sales executive,3,married,4295.0,11167.0,4,Unknown,22,4.0,2,Part Time,2,3,4.0,8,5.0,5,7,1978,51540.0,True,Gen X
1505,45,No,travel_frequently,585.515873015873,sales,2,4,Life Sciences,1506,1,Male,3,2,sales executive,4,married,4729.17,12295.83,1,Unknown,20,4.0,3,Part Time,1,5,3.0,7,7.0,7,7,1980,56750.04,False,Gen X
1506,48,Yes,,754.6190476190477,sales,10,3,Life Sciences,1507,3,Female,3,3,sales executive,2,,6095.0,15847.0,5,Unknown,21,4.0,3,Part Time,3,2,3.0,8,0.0,0,7,1977,73140.0,False,Gen X
1507,42,No,travel_rarely,1582.7713464696226,research & development,1,4,,1508,1,Male,3,4,manager,1,,12783.92,33238.2,2,Unknown,11,3.0,1,Full Time,1,3,Unknown,19,11.0,11,16,1983,153407.07,True,Millennials
1508,29,No,travel_rarely,556.2566609977324,sales,2,2,,1509,1,Female,4,2,sales executive,3,single,4492.84,11681.39,0,No,14,3.0,2,Part Time,0,5,2.0,8,0.0,0,7,1996,53914.11,True,Millennials
1509,44,No,,1032.4872861766066,research & development,6,3,Medical,1510,3,Male,3,3,research director,1,married,8339.32,21682.23,9,No,13,3.0,2,Full Time,1,3,4.0,13,5.0,5,7,1981,100071.84,False,Millennials
1510,28,No,travel_frequently,290.03550973654063,research & development,6,3,Other,1511,3,Male,4,1,laboratory technician,4,married,2342.59,6090.75,0,No,18,3.0,1,Part Time,1,3,3.0,7,7.0,7,7,1997,28111.13,True,Gen Z
1511,30,No,travel_frequently,556.2566609977324,sales,1,2,Life Sciences,1512,3,Male,2,2,sales executive,4,married,11125.133219954649,11681.39,1,Unknown,12,3.0,3,Part Time,1,2,3.0,7,0.0,0,7,1995,53914.11,True,Millennials
1512,33,No,travel_rarely,290.03550973654063,research & development,5,4,,1513,3,Male,3,1,research scientist,4,married,5800.710194730813,6090.75,0,Unknown,12,3.0,3,Part Time,1,4,3.0,5,0.0,0,3,1992,28111.13,True,Millennials
1513,33,No,travel_rarely,661.3492063492064,human resources,2,3,Human Resources,1514,1,Male,2,2,human resources,1,,5341.67,13888.33,3,No,12,3.0,4,Full Time,0,1,3.0,2,1.0,1,0,1992,64100.0,True,Millennials
1514,33,No,,290.03550973654063,research & development,2,4,,1515,3,Male,3,1,research scientist,4,,5800.710194730813,6090.75,0,Unknown,18,3.0,2,Part Time,1,2,1.0,2,2.0,2,2,1992,28111.13,True,Millennials
1515,54,Yes,,509.78571428571433,research & development,8,4,Medical,1516,3,Male,2,2,research scientist,2,,4117.5,10705.5,2,No,15,0.0,1,Part Time,0,3,2.0,8,7.0,7,7,1971,49410.0,False,Gen X
1516,30,Yes,,290.03550973654063,research & development,2,4,Medical,1517,1,Male,1,1,research scientist,4,married,2342.59,6090.75,5,Yes,13,3.0,4,Part Time,0,4,2.0,3,2.0,2,2,1995,28111.13,True,Millennials
1517,49,No,travel_rarely,1973.9841269841268,research & development,5,5,,1518,4,Male,3,5,research director,3,married,39479.68253968254,41453.67,4,Unknown,11,3.0,2,Full Time,1,2,3.0,3,1.0,1,1,1976,191324.62,True,Gen X
1518,31,No,,410.9444444444444,research & development,9,5,Other,1519,2,Male,2,1,laboratory technician,4,,8218.888888888889,8629.83,0,No,17,3.0,3,Full Time,0,2,Unknown,3,2.0,2,2,1994,39830.0,False,Millennials
1519,39,No,,654.8492063492064,research & development,5,2,Medical,1520,4,Male,3,2,manufacturing director,4,,5289.17,13751.83,7,No,16,3.0,3,Full Time,2,2,2.0,6,0.0,0,4,1986,63470.0,False,Millennials
1520,25,No,,299.61904761904765,research & development,22,1,,1521,3,Male,3,1,research scientist,4,,5992.380952380953,6292.0,1,Unknown,12,3.0,3,Full Time,2,2,2.0,4,0.0,0,2,2000,29040.0,False,Gen Z
1521,44,No,travel_rarely,278.1587301587302,human resources,2,1,,1522,3,Male,3,1,human resources,3,divorced,2246.67,5841.33,0,Yes,11,3.0,3,Part Time,1,5,3.0,3,1.0,1,0,1981,26960.0,True,Millennials
1522,32,No,,556.2566609977324,sales,28,2,,1523,4,Female,3,2,sales executive,3,,4492.84,11681.39,7,Unknown,12,3.0,2,Part Time,1,2,4.0,2,2.0,2,2,1993,53914.11,True,Millennials
1523,23,Yes,,224.3015873015873,sales,1,1,,1524,1,Female,2,1,sales representative,2,single,1811.67,4710.33,1,Unknown,11,3.0,3,Part Time,0,3,3.0,3,1.0,1,2,2002,21740.0,False,Gen Z
1524,59,No,travel_rarely,696.9444444444445,research & development,1,4,Medical,1525,4,Male,3,2,healthcare representative,3,,5629.17,14635.83,2,No,11,3.0,3,Full Time,0,2,3.0,3,1.0,1,2,1966,67550.0,False,Gen X
1525,23,No,,290.03550973654063,sales,9,2,,1526,1,Male,3,1,sales representative,4,single,2342.59,6090.75,1,Unknown,24,4.0,3,Part Time,0,3,2.0,3,2.0,2,2,2002,28111.13,True,Gen Z
1526,33,No,travel_rarely,274.13492063492066,research & development,9,4,Life Sciences,1527,3,Male,2,1,research scientist,2,,2214.17,5756.83,0,Unknown,16,3.0,4,Part Time,0,5,3.0,2,2.0,2,2,1992,26570.0,False,Millennials
1527,31,No,,290.03550973654063,research & development,23,3,,1528,4,Male,3,1,research scientist,4,,5800.710194730813,6090.75,9,No,16,0.0,4,Part Time,0,4,3.0,3,1.0,1,2,1994,28111.13,True,Millennials
1528,29,No,travel_rarely,290.03550973654063,research & development,1,2,,1529,4,Male,3,1,laboratory technician,2,,5800.710194730813,6090.75,1,No,11,3.0,2,Part Time,1,2,3.0,5,0.0,0,4,1996,28111.13,True,Millennials
1529,51,No,travel_rarely,1131.309523809524,research & development,7,3,Other,1530,2,Male,2,3,healthcare representative,3,single,22626.19047619048,23757.5,8,No,24,4.0,3,Full Time,0,2,3.0,5,0.0,0,0,1974,109650.0,False,Gen X
1530,38,No,travel_rarely,262.3730158730159,research & development,2,3,,1531,4,Female,3,1,research scientist,3,married,2119.17,5509.83,4,No,13,3.0,2,Part Time,1,3,3.0,2,2.0,2,2,1987,25430.04,True,Millennials
1531,36,Yes,non-travel,547.2380952380953,sales,37,3,Marketing,1532,1,Male,4,2,sales executive,4,,4420.0,11492.0,8,Yes,13,3.0,2,Part Time,0,3,2.0,5,0.0,0,4,1989,53040.0,True,Millennials
1532,26,No,,556.2566609977324,sales,32,4,Marketing,1533,4,Female,3,2,sales executive,3,divorced,4492.84,11681.39,1,Yes,12,3.0,4,Part Time,1,2,4.0,5,0.0,0,3,1999,53914.11,True,Gen Z
1533,44,No,,290.03550973654063,research & development,1,4,,1534,2,Female,3,1,laboratory technician,1,,2342.59,6090.75,3,No,16,3.0,2,Part Time,1,5,3.0,5,1.0,1,2,1981,28111.13,True,Millennials
1534,56,No,,2002.2063492063487,research & development,5,2,Medical,1535,1,Male,3,5,research director,1,married,16171.67,42046.33,4,Unknown,11,3.0,3,Full Time,1,4,2.0,4,1.0,1,2,1969,194060.04,True,Gen X
1535,36,No,,674.5555555555557,sales,4,4,,1536,3,Female,3,2,sales executive,3,married,13491.111111111113,14165.67,9,No,15,3.0,1,Full Time,1,3,3.0,3,1.0,1,2,1989,65380.0,True,Millennials
1536,45,No,,232.968253968254,research & development,21,3,,1537,4,Male,3,1,laboratory technician,4,,1881.67,4892.33,7,Unknown,20,4.0,1,Part Time,1,1,3.0,3,1.0,1,2,1980,22580.0,True,Gen X
1537,45,No,travel_rarely,556.2566609977324,research & development,8,4,Other,1538,3,Female,3,2,healthcare representative,3,,4492.84,11681.39,4,Yes,14,3.0,4,Part Time,0,3,3.0,5,0.0,0,2,1980,53914.08,True,Gen X
1538,33,No,travel_rarely,228.84126984126985,research & development,1,2,,1539,4,Male,2,1,laboratory technician,1,married,1848.33,4805.67,1,No,12,3.0,3,Part Time,1,3,Unknown,4,3.0,3,2,1992,22179.96,True,Millennials
1539,27,Yes,travel_rarely,290.03550973654063,research & development,3,3,Medical,1540,1,Male,3,1,laboratory technician,1,married,5800.710194730813,6090.75,5,No,13,3.0,3,Part Time,1,5,Unknown,2,0.0,0,2,1998,28111.13,True,Gen Z
1540,47,No,,273.8253968253968,research & development,10,2,Life Sciences,1541,1,Male,3,1,research scientist,4,married,5476.507936507936,5750.33,3,No,21,0.0,4,Part Time,2,3,2.0,2,0.0,0,2,1978,26540.0,True,Gen X
1541,47,No,travel_rarely,1582.7713464696226,research & development,33,2,Medical,1542,3,Male,3,4,healthcare representative,4,married,12783.92,33238.2,0,Yes,14,3.0,2,Full Time,0,2,3.0,20,4.0,4,10,1978,153407.07,True,Gen X
1542,49,Yes,non-travel,1032.4872861766066,,29,4,Life Sciences,1543,1,Male,3,3,manager,2,married,20649.745723532134,21682.23,1,Unknown,12,3.0,4,Part Time,1,2,2.0,10,9.0,9,9,1976,100071.84,False,Gen X
1543,37,No,,1032.4872861766066,,38,3,Life Sciences,1544,2,Female,4,3,manager,2,divorced,8339.32,21682.23,7,Unknown,18,0.0,2,Full Time,1,6,2.0,7,6.0,6,2,1988,100071.84,True,Millennials
1544,31,No,travel_frequently,556.2566609977324,sales,2,2,,1545,2,Male,3,2,sales executive,4,single,4492.84,11681.39,1,Unknown,18,3.0,1,Part Time,0,3,Unknown,10,0.0,0,9,1994,53914.11,True,Millennials
1545,57,No,travel_rarely,556.2566609977324,research & development,17,2,Technical Degree,1546,1,Male,3,2,laboratory technician,4,married,4492.84,11681.39,3,Unknown,19,0.0,4,Part Time,1,4,3.0,10,0.0,0,8,1968,53914.08,True,Gen X
1546,28,Yes,travel_rarely,601.3015873015873,sales,4,4,,1547,4,Male,2,2,sales executive,4,single,12026.031746031747,12627.33,1,Unknown,12,3.0,2,Full Time,0,0,Unknown,8,7.0,7,4,1997,58280.0,True,Gen Z
1547,33,No,travel_rarely,556.2566609977324,sales,7,3,Technical Degree,1548,2,Male,4,2,sales executive,4,,11125.133219954649,11681.39,4,Unknown,11,3.0,2,Part Time,1,3,2.0,8,7.0,7,7,1992,53914.11,False,Millennials
1548,45,No,travel_frequently,253.2936507936508,research & development,10,4,Life Sciences,1549,3,Female,3,1,laboratory technician,4,,2045.83,5319.17,0,No,19,3.0,1,Part Time,0,5,3.0,8,1.0,1,7,1980,24550.0,False,Gen X
1549,33,No,travel_rarely,556.2566609977324,sales,7,3,Marketing,1550,4,Male,3,2,sales executive,4,,4492.84,11681.39,4,Unknown,12,3.0,4,Part Time,3,3,3.0,7,1.0,1,7,1992,53914.08,True,Millennials
1550,34,No,,521.547619047619,research & development,2,4,Medical,1551,1,Female,4,2,research scientist,4,single,10430.952380952382,10952.5,7,Unknown,16,3.0,3,Part Time,0,0,2.0,7,0.0,0,7,1991,50550.0,False,Millennials
1551,35,No,,483.0634920634921,sales,10,3,,1552,2,Male,2,2,sales executive,4,,3901.67,10144.33,3,No,14,3.0,3,Part Time,0,6,2.0,7,0.0,0,1,1990,46820.04,True,Millennials
1552,45,No,travel_frequently,542.3888888888889,research & development,30,4,Life Sciences,1553,3,Female,2,2,laboratory technician,3,divorced,4380.83,11390.17,1,No,11,0.0,2,Part Time,1,3,4.0,9,0.0,0,0,1980,52569.96,False,Gen X
1553,31,Yes,travel_rarely,218.62698412698413,research & development,8,4,,1554,2,Male,1,1,laboratory technician,1,,1765.83,4591.17,1,Unknown,11,3.0,4,Part Time,0,4,2.0,7,0.0,0,7,1994,21189.96,True,Millennials
1554,29,No,,556.2566609977324,sales,12,4,,1555,2,Female,3,2,sales executive,2,,4492.84,11681.39,1,No,18,3.0,1,Part Time,1,3,3.0,8,0.0,0,7,1996,53914.11,True,Millennials
